MTR_NUM,DATE,TIME,MONTH,WEEKDAY,Peak_kW,PEAK_kWH,kWh,kW
EL12780340,12/12/18,11:45:00 PM,12,3,Off peak,Off Peak,14.625,58.5
EL12780340,12/12/18,12:00:00 AM,12,3,Off peak,Off Peak,10.17,40.68
EL12780340,12/13/18,12:15:00 AM,12,4,Off peak,Off Peak,13.95,55.8
EL12780340,12/13/18,12:30:00 AM,12,4,Off peak,Off Peak,13.41,53.64
EL12780340,12/13/18,12:45:00 AM,12,4,Off peak,Off Peak,9.945,39.78
EL12780340,12/13/18,1:00:00 AM,12,4,Off peak,Off Peak,11.115,44.46
EL12780340,12/13/18,1:15:00 AM,12,4,Off peak,Off Peak,10.8,43.2
EL12780340,12/13/18,1:30:00 AM,12,4,Off peak,Off Peak,10.62,42.48
EL12780340,12/13/18,1:45:00 AM,12,4,Off peak,Off Peak,11.205,44.82
EL12780340,12/13/18,2:00:00 AM,12,4,Off peak,Off Peak,10.755,43.02
EL12780340,12/13/18,2:15:00 AM,12,4,Off peak,Off Peak,11.295,45.18
EL12780340,12/13/18,2:30:00 AM,12,4,Off peak,Off Peak,10.215,40.86
EL12780340,12/13/18,2:45:00 AM,12,4,Off peak,Off Peak,10.845,43.38
EL12780340,12/13/18,3:00:00 AM,12,4,Off peak,Off Peak,11.25,45
EL12780340,12/13/18,3:15:00 AM,12,4,Off peak,Off Peak,10.08,40.32
EL12780340,12/13/18,3:30:00 AM,12,4,Off peak,Off Peak,10.395,41.58
EL12780340,12/13/18,3:45:00 AM,12,4,Off peak,Off Peak,11.52,46.08
EL12780340,12/13/18,4:00:00 AM,12,4,Off peak,Off Peak,10.35,41.4
EL12780340,12/13/18,4:15:00 AM,12,4,Off peak,Off Peak,10.575,42.3
EL12780340,12/13/18,4:30:00 AM,12,4,Off peak,Off Peak,10.935,43.74
EL12780340,12/13/18,4:45:00 AM,12,4,Off peak,Off Peak,13.095,52.38
EL12780340,12/13/18,5:00:00 AM,12,4,Off peak,Off Peak,27.36,109.44
EL12780340,12/13/18,5:15:00 AM,12,4,Off peak,Off Peak,35.415,141.66
EL12780340,12/13/18,5:30:00 AM,12,4,Off peak,Off Peak,39.195,156.78
EL12780340,12/13/18,5:45:00 AM,12,4,Off peak,Off Peak,39.915,159.66
EL12780340,12/13/18,6:00:00 AM,12,4,Off peak,Off Peak,41.94,167.76
EL12780340,12/13/18,6:15:00 AM,12,4,Off peak,Off Peak,41.76,167.04
EL12780340,12/13/18,6:30:00 AM,12,4,Off peak,Off Peak,40.095,160.38
EL12780340,12/13/18,6:45:00 AM,12,4,Off peak,Off Peak,39.105,156.42
EL12780340,12/13/18,7:00:00 AM,12,4,Off peak,Off Peak,44.415,177.66
EL12780340,12/13/18,7:15:00 AM,12,4,Off peak,Off Peak,43.74,174.96
EL12780340,12/13/18,7:30:00 AM,12,4,Off peak,Off Peak,44.01,176.04
EL12780340,12/13/18,7:45:00 AM,12,4,Off peak,Off Peak,46.17,184.68
EL12780340,12/13/18,8:00:00 AM,12,4,Off peak,Off Peak,47.61,190.44
EL12780340,12/13/18,8:15:00 AM,12,4,Off peak,Off Peak,45.135,180.54
EL12780340,12/13/18,8:30:00 AM,12,4,Off peak,Off Peak,44.19,176.76
EL12780340,12/13/18,8:45:00 AM,12,4,Off peak,Off Peak,42.12,168.48
EL12780340,12/13/18,9:00:00 AM,12,4,Off peak,Off Peak,46.125,184.5
EL12780340,12/13/18,9:15:00 AM,12,4,Off peak,Off Peak,45.405,181.62
EL12780340,12/13/18,9:30:00 AM,12,4,Off peak,Off Peak,46.935,187.74
EL12780340,12/13/18,9:45:00 AM,12,4,Off peak,Off Peak,44.91,179.64
EL12780340,12/13/18,10:00:00 AM,12,4,Off peak,Off Peak,41.445,165.78
EL12780340,12/13/18,10:15:00 AM,12,4,Off peak,Off Peak,43.335,173.34
EL12780340,12/13/18,10:30:00 AM,12,4,Off peak,Off Peak,45.315,181.26
EL12780340,12/13/18,10:45:00 AM,12,4,Off peak,Off Peak,43.83,175.32
EL12780340,12/13/18,11:00:00 AM,12,4,Off peak,Off Peak,44.37,177.48
EL12780340,12/13/18,11:15:00 AM,12,4,Off peak,Off Peak,40.185,160.74
EL12780340,12/13/18,11:30:00 AM,12,4,Off peak,Off Peak,38.07,152.28
EL12780340,12/13/18,11:45:00 AM,12,4,Off peak,Off Peak,40.41,161.64
EL12780340,12/13/18,12:00:00 PM,12,4,Off peak,Off Peak,43.2,172.8
EL12780340,12/13/18,12:15:00 PM,12,4,Off peak,Off Peak,44.01,176.04
EL12780340,12/13/18,12:30:00 PM,12,4,Off peak,Off Peak,40.905,163.62
EL12780340,12/13/18,12:45:00 PM,12,4,Off peak,Off Peak,43.605,174.42
EL12780340,12/13/18,1:00:00 PM,12,4,peak,Off Peak,41.49,165.96
EL12780340,12/13/18,1:15:00 PM,12,4,peak,Off Peak,41.535,166.14
EL12780340,12/13/18,1:30:00 PM,12,4,peak,Off Peak,35.955,143.82
EL12780340,12/13/18,1:45:00 PM,12,4,peak,Off Peak,28.17,112.68
EL12780340,12/13/18,2:00:00 PM,12,4,peak,Off Peak,28.665,114.66
EL12780340,12/13/18,2:15:00 PM,12,4,peak,Off Peak,26.505,106.02
EL12780340,12/13/18,2:30:00 PM,12,4,peak,Off Peak,26.235,104.94
EL12780340,12/13/18,2:45:00 PM,12,4,peak,Off Peak,26.64,106.56
EL12780340,12/13/18,3:00:00 PM,12,4,peak,Off Peak,28.08,112.32
EL12780340,12/13/18,3:15:00 PM,12,4,peak,Off Peak,27.9,111.6
EL12780340,12/13/18,3:30:00 PM,12,4,peak,Off Peak,27.405,109.62
EL12780340,12/13/18,3:45:00 PM,12,4,peak,Off Peak,23.715,94.86
EL12780340,12/13/18,4:00:00 PM,12,4,peak,Off Peak,23.04,92.16
EL12780340,12/13/18,4:15:00 PM,12,4,peak,Off Peak,23.535,94.14
EL12780340,12/13/18,4:30:00 PM,12,4,peak,Off Peak,20.88,83.52
EL12780340,12/13/18,4:45:00 PM,12,4,peak,Off Peak,13.32,53.28
EL12780340,12/13/18,5:00:00 PM,12,4,peak,Off Peak,13.815,55.26
EL12780340,12/13/18,5:15:00 PM,12,4,peak,Off Peak,13.77,55.08
EL12780340,12/13/18,5:30:00 PM,12,4,peak,Off Peak,13.86,55.44
EL12780340,12/13/18,5:45:00 PM,12,4,peak,Off Peak,13.5,54
EL12780340,12/13/18,6:00:00 PM,12,4,peak,Off Peak,12.915,51.66
EL12780340,12/13/18,6:15:00 PM,12,4,peak,Off Peak,12.06,48.24
EL12780340,12/13/18,6:30:00 PM,12,4,peak,Off Peak,12.105,48.42
EL12780340,12/13/18,6:45:00 PM,12,4,peak,Off Peak,11.475,45.9
EL12780340,12/13/18,7:00:00 PM,12,4,peak,Off Peak,11.61,46.44
EL12780340,12/13/18,7:15:00 PM,12,4,Off peak,Off Peak,12.015,48.06
EL12780340,12/13/18,7:30:00 PM,12,4,Off peak,Off Peak,11.565,46.26
EL12780340,12/13/18,7:45:00 PM,12,4,Off peak,Off Peak,11.655,46.62
EL12780340,12/13/18,8:00:00 PM,12,4,Off peak,Off Peak,11.7,46.8
EL12780340,12/13/18,8:15:00 PM,12,4,Off peak,Off Peak,11.565,46.26
EL12780340,12/13/18,8:30:00 PM,12,4,Off peak,Off Peak,11.925,47.7
EL12780340,12/13/18,8:45:00 PM,12,4,Off peak,Off Peak,11.61,46.44
EL12780340,12/13/18,9:00:00 PM,12,4,Off peak,Off Peak,11.7,46.8
EL12780340,12/13/18,9:15:00 PM,12,4,Off peak,Off Peak,11.97,47.88
EL12780340,12/13/18,9:30:00 PM,12,4,Off peak,Off Peak,11.7,46.8
EL12780340,12/13/18,9:45:00 PM,12,4,Off peak,Off Peak,11.79,47.16
EL12780340,12/13/18,10:00:00 PM,12,4,Off peak,Off Peak,11.655,46.62
EL12780340,12/13/18,10:15:00 PM,12,4,Off peak,Off Peak,11.745,46.98
EL12780340,12/13/18,10:30:00 PM,12,4,Off peak,Off Peak,11.475,45.9
EL12780340,12/13/18,10:45:00 PM,12,4,Off peak,Off Peak,11.205,44.82
EL12780340,12/13/18,11:00:00 PM,12,4,Off peak,Off Peak,11.925,47.7
EL12780340,12/13/18,11:15:00 PM,12,4,Off peak,Off Peak,11.43,45.72
EL12780340,12/13/18,11:30:00 PM,12,4,Off peak,Off Peak,11.16,44.64
EL12780340,12/13/18,11:45:00 PM,12,4,Off peak,Off Peak,12.105,48.42
EL12780340,12/13/18,12:00:00 AM,12,4,Off peak,Off Peak,13.95,55.8
EL12780340,12/14/18,12:15:00 AM,12,5,Off peak,Off Peak,11.115,44.46
EL12780340,12/14/18,12:30:00 AM,12,5,Off peak,Off Peak,12.42,49.68
EL12780340,12/14/18,12:45:00 AM,12,5,Off peak,Off Peak,11.025,44.1
EL12780340,12/14/18,1:00:00 AM,12,5,Off peak,Off Peak,11.79,47.16
EL12780340,12/14/18,1:15:00 AM,12,5,Off peak,Off Peak,12.42,49.68
EL12780340,12/14/18,1:30:00 AM,12,5,Off peak,Off Peak,11.475,45.9
EL12780340,12/14/18,1:45:00 AM,12,5,Off peak,Off Peak,11.385,45.54
EL12780340,12/14/18,2:00:00 AM,12,5,Off peak,Off Peak,12.195,48.78
EL12780340,12/14/18,2:15:00 AM,12,5,Off peak,Off Peak,12.375,49.5
EL12780340,12/14/18,2:30:00 AM,12,5,Off peak,Off Peak,11.34,45.36
EL12780340,12/14/18,2:45:00 AM,12,5,Off peak,Off Peak,11.16,44.64
EL12780340,12/14/18,3:00:00 AM,12,5,Off peak,Off Peak,12.33,49.32
EL12780340,12/14/18,3:15:00 AM,12,5,Off peak,Off Peak,12.24,48.96
EL12780340,12/14/18,3:30:00 AM,12,5,Off peak,Off Peak,11.205,44.82
EL12780340,12/14/18,3:45:00 AM,12,5,Off peak,Off Peak,12.195,48.78
EL12780340,12/14/18,4:00:00 AM,12,5,Off peak,Off Peak,12.645,50.58
EL12780340,12/14/18,4:15:00 AM,12,5,Off peak,Off Peak,12.6,50.4
EL12780340,12/14/18,4:30:00 AM,12,5,Off peak,Off Peak,11.475,45.9
EL12780340,12/14/18,4:45:00 AM,12,5,Off peak,Off Peak,13.05,52.2
EL12780340,12/14/18,5:00:00 AM,12,5,Off peak,Off Peak,28.755,115.02
EL12780340,12/14/18,5:15:00 AM,12,5,Off peak,Off Peak,35.415,141.66
EL12780340,12/14/18,5:30:00 AM,12,5,Off peak,Off Peak,41.085,164.34
EL12780340,12/14/18,5:45:00 AM,12,5,Off peak,Off Peak,41.805,167.22
EL12780340,12/14/18,6:00:00 AM,12,5,Off peak,Off Peak,44.1,176.4
EL12780340,12/14/18,6:15:00 AM,12,5,Off peak,Off Peak,46.125,184.5
EL12780340,12/14/18,6:30:00 AM,12,5,Off peak,Off Peak,45.225,180.9
EL12780340,12/14/18,6:45:00 AM,12,5,Off peak,Off Peak,42.885,171.54
EL12780340,12/14/18,7:00:00 AM,12,5,Off peak,Off Peak,47.34,189.36
EL12780340,12/14/18,7:15:00 AM,12,5,Off peak,Off Peak,45.63,182.52
EL12780340,12/14/18,7:30:00 AM,12,5,Off peak,Off Peak,46.71,186.84
EL12780340,12/14/18,7:45:00 AM,12,5,Off peak,Off Peak,49.005,196.02
EL12780340,12/14/18,8:00:00 AM,12,5,Off peak,Off Peak,51.885,207.54
EL12780340,12/14/18,8:15:00 AM,12,5,Off peak,Off Peak,49.32,197.28
EL12780340,12/14/18,8:30:00 AM,12,5,Off peak,Off Peak,44.19,176.76
EL12780340,12/14/18,8:45:00 AM,12,5,Off peak,Off Peak,40.635,162.54
EL12780340,12/14/18,9:00:00 AM,12,5,Off peak,Off Peak,42.93,171.72
EL12780340,12/14/18,9:15:00 AM,12,5,Off peak,Off Peak,47.97,191.88
EL12780340,12/14/18,9:30:00 AM,12,5,Off peak,Off Peak,48.06,192.24
EL12780340,12/14/18,9:45:00 AM,12,5,Off peak,Off Peak,45.045,180.18
EL12780340,12/14/18,10:00:00 AM,12,5,Off peak,Off Peak,47.115,188.46
EL12780340,12/14/18,10:15:00 AM,12,5,Off peak,Off Peak,47.655,190.62
EL12780340,12/14/18,10:30:00 AM,12,5,Off peak,Off Peak,45.36,181.44
EL12780340,12/14/18,10:45:00 AM,12,5,Off peak,Off Peak,47.385,189.54
EL12780340,12/14/18,11:00:00 AM,12,5,Off peak,Off Peak,43.245,172.98
EL12780340,12/14/18,11:15:00 AM,12,5,Off peak,Off Peak,36.495,145.98
EL12780340,12/14/18,11:30:00 AM,12,5,Off peak,Off Peak,34.065,136.26
EL12780340,12/14/18,11:45:00 AM,12,5,Off peak,Off Peak,37.08,148.32
EL12780340,12/14/18,12:00:00 PM,12,5,Off peak,Off Peak,44.415,177.66
EL12780340,12/14/18,12:15:00 PM,12,5,Off peak,Off Peak,43.425,173.7
EL12780340,12/14/18,12:30:00 PM,12,5,Off peak,Off Peak,43.74,174.96
EL12780340,12/14/18,12:45:00 PM,12,5,Off peak,Off Peak,43.965,175.86
EL12780340,12/14/18,1:00:00 PM,12,5,peak,Off Peak,40.455,161.82
EL12780340,12/14/18,1:15:00 PM,12,5,peak,Off Peak,36.27,145.08
EL12780340,12/14/18,1:30:00 PM,12,5,peak,Off Peak,35.64,142.56
EL12780340,12/14/18,1:45:00 PM,12,5,peak,Off Peak,39.33,157.32
EL12780340,12/14/18,2:00:00 PM,12,5,peak,Off Peak,37.53,150.12
EL12780340,12/14/18,2:15:00 PM,12,5,peak,Off Peak,37.98,151.92
EL12780340,12/14/18,2:30:00 PM,12,5,peak,Off Peak,35.82,143.28
EL12780340,12/14/18,2:45:00 PM,12,5,peak,Off Peak,36.63,146.52
EL12780340,12/14/18,3:00:00 PM,12,5,peak,Off Peak,34.47,137.88
EL12780340,12/14/18,3:15:00 PM,12,5,peak,Off Peak,29.52,118.08
EL12780340,12/14/18,3:30:00 PM,12,5,peak,Off Peak,29.25,117
EL12780340,12/14/18,3:45:00 PM,12,5,peak,Off Peak,30.375,121.5
EL12780340,12/14/18,4:00:00 PM,12,5,peak,Off Peak,28.755,115.02
EL12780340,12/14/18,4:15:00 PM,12,5,peak,Off Peak,28.575,114.3
EL12780340,12/14/18,4:30:00 PM,12,5,peak,Off Peak,28.53,114.12
EL12780340,12/14/18,4:45:00 PM,12,5,peak,Off Peak,28.485,113.94
EL12780340,12/14/18,5:00:00 PM,12,5,peak,Off Peak,29.34,117.36
EL12780340,12/14/18,5:15:00 PM,12,5,peak,Off Peak,30.015,120.06
EL12780340,12/14/18,5:30:00 PM,12,5,peak,Off Peak,29.745,118.98
EL12780340,12/14/18,5:45:00 PM,12,5,peak,Off Peak,23.85,95.4
EL12780340,12/14/18,6:00:00 PM,12,5,peak,Off Peak,22.005,88.02
EL12780340,12/14/18,6:15:00 PM,12,5,peak,Off Peak,20.925,83.7
EL12780340,12/14/18,6:30:00 PM,12,5,peak,Off Peak,20.79,83.16
EL12780340,12/14/18,6:45:00 PM,12,5,peak,Off Peak,19.53,78.12
EL12780340,12/14/18,7:00:00 PM,12,5,peak,Off Peak,17.91,71.64
EL12780340,12/14/18,7:15:00 PM,12,5,Off peak,Off Peak,19.26,77.04
EL12780340,12/14/18,7:30:00 PM,12,5,Off peak,Off Peak,18.45,73.8
EL12780340,12/14/18,7:45:00 PM,12,5,Off peak,Off Peak,19.35,77.4
EL12780340,12/14/18,8:00:00 PM,12,5,Off peak,Off Peak,18.315,73.26
EL12780340,12/14/18,8:15:00 PM,12,5,Off peak,Off Peak,19.665,78.66
EL12780340,12/14/18,8:30:00 PM,12,5,Off peak,Off Peak,13.095,52.38
EL12780340,12/14/18,8:45:00 PM,12,5,Off peak,Off Peak,8.685,34.74
EL12780340,12/14/18,9:00:00 PM,12,5,Off peak,Off Peak,8.73,34.92
EL12780340,12/14/18,9:15:00 PM,12,5,Off peak,Off Peak,8.685,34.74
EL12780340,12/14/18,9:30:00 PM,12,5,Off peak,Off Peak,8.865,35.46
EL12780340,12/14/18,9:45:00 PM,12,5,Off peak,Off Peak,8.64,34.56
EL12780340,12/14/18,10:00:00 PM,12,5,Off peak,Off Peak,8.82,35.28
EL12780340,12/14/18,10:15:00 PM,12,5,Off peak,Off Peak,8.64,34.56
EL12780340,12/14/18,10:30:00 PM,12,5,Off peak,Off Peak,8.685,34.74
EL12780340,12/14/18,10:45:00 PM,12,5,Off peak,Off Peak,9,36
EL12780340,12/14/18,11:00:00 PM,12,5,Off peak,Off Peak,8.91,35.64
EL12780340,12/14/18,11:15:00 PM,12,5,Off peak,Off Peak,8.28,33.12
EL12780340,12/14/18,11:30:00 PM,12,5,Off peak,Off Peak,8.145,32.58
EL12780340,12/14/18,11:45:00 PM,12,5,Off peak,Off Peak,8.145,32.58
EL12780340,12/14/18,12:00:00 AM,12,5,Off peak,Off Peak,11.025,44.1
EL12780340,12/15/18,10:00:00 AM,12,6,Off peak,Off Peak,10.08,40.32
EL12780340,12/15/18,9:45:00 AM,12,6,Off peak,Off Peak,9.99,39.96
EL12780340,12/15/18,11:15:00 AM,12,6,Off peak,Off Peak,9.585,38.34
EL12780340,12/15/18,5:15:00 AM,12,6,Off peak,Off Peak,9.585,38.34
EL12780340,12/15/18,10:30:00 PM,12,6,Off peak,Off Peak,9.54,38.16
EL12780340,12/15/18,10:15:00 AM,12,6,Off peak,Off Peak,9.54,38.16
EL12780340,12/15/18,7:00:00 AM,12,6,Off peak,Off Peak,9.54,38.16
EL12780340,12/15/18,6:45:00 AM,12,6,Off peak,Off Peak,9.54,38.16
EL12780340,12/15/18,3:00:00 AM,12,6,Off peak,Off Peak,9.54,38.16
EL12780340,12/15/18,11:00:00 AM,12,6,Off peak,Off Peak,9.495,37.98
EL12780340,12/15/18,2:15:00 AM,12,6,Off peak,Off Peak,9.495,37.98
EL12780340,12/15/18,6:00:00 AM,12,6,Off peak,Off Peak,9.45,37.8
EL12780340,12/15/18,1:30:00 AM,12,6,Off peak,Off Peak,9.45,37.8
EL12780340,12/15/18,3:45:00 AM,12,6,Off peak,Off Peak,9.405,37.62
EL12780340,12/15/18,9:30:00 AM,12,6,Off peak,Off Peak,9.36,37.44
EL12780340,12/15/18,4:30:00 AM,12,6,Off peak,Off Peak,9.36,37.44
EL12780340,12/15/18,11:15:00 PM,12,6,Off peak,Off Peak,9.27,37.08
EL12780340,12/15/18,12:45:00 AM,12,6,Off peak,Off Peak,9.27,37.08
EL12780340,12/15/18,3:00:00 PM,12,6,Off Peak,Off Peak,9.225,36.9
EL12780340,12/15/18,9:30:00 PM,12,6,Off peak,Off Peak,9.18,36.72
EL12780340,12/15/18,4:00:00 PM,12,6,Off Peak,Off Peak,9.135,36.54
EL12780340,12/15/18,8:30:00 AM,12,6,Off peak,Off Peak,9.135,36.54
EL12780340,12/15/18,2:00:00 PM,12,6,Off Peak,Off Peak,9.045,36.18
EL12780340,12/15/18,7:45:00 AM,12,6,Off peak,Off Peak,9.045,36.18
EL12780340,12/15/18,1:00:00 PM,12,6,Off Peak,Off Peak,8.82,35.28
EL12780340,12/15/18,9:15:00 AM,12,6,Off peak,Off Peak,8.82,35.28
EL12780340,12/15/18,7:15:00 PM,12,6,Off peak,Off Peak,8.64,34.56
EL12780340,12/15/18,10:45:00 AM,12,6,Off peak,Off Peak,8.55,34.2
EL12780340,12/15/18,6:15:00 AM,12,6,Off peak,Off Peak,8.55,34.2
EL12780340,12/15/18,11:30:00 PM,12,6,Off peak,Off Peak,8.505,34.02
EL12780340,12/15/18,9:15:00 PM,12,6,Off peak,Off Peak,8.505,34.02
EL12780340,12/15/18,7:45:00 PM,12,6,Off peak,Off Peak,8.505,34.02
EL12780340,12/15/18,5:30:00 AM,12,6,Off peak,Off Peak,8.505,34.02
EL12780340,12/15/18,12:00:00 PM,12,6,Off peak,Off Peak,8.46,33.84
EL12780340,12/15/18,5:45:00 AM,12,6,Off peak,Off Peak,8.46,33.84
EL12780340,12/15/18,10:15:00 PM,12,6,Off peak,Off Peak,8.415,33.66
EL12780340,12/15/18,8:15:00 PM,12,6,Off peak,Off Peak,8.415,33.66
EL12780340,12/15/18,5:30:00 PM,12,6,Off Peak,Off Peak,8.415,33.66
EL12780340,12/15/18,5:15:00 PM,12,6,Off Peak,Off Peak,8.415,33.66
EL12780340,12/15/18,12:15:00 PM,12,6,Off peak,Off Peak,8.415,33.66
EL12780340,12/15/18,5:00:00 AM,12,6,Off peak,Off Peak,8.415,33.66
EL12780340,12/15/18,2:45:00 AM,12,6,Off peak,Off Peak,8.415,33.66
EL12780340,12/15/18,2:30:00 AM,12,6,Off peak,Off Peak,8.415,33.66
EL12780340,12/15/18,11:00:00 PM,12,6,Off peak,Off Peak,8.37,33.48
EL12780340,12/15/18,9:00:00 PM,12,6,Off peak,Off Peak,8.37,33.48
EL12780340,12/15/18,4:45:00 AM,12,6,Off peak,Off Peak,8.37,33.48
EL12780340,12/15/18,4:00:00 AM,12,6,Off peak,Off Peak,8.37,33.48
EL12780340,12/15/18,3:15:00 AM,12,6,Off peak,Off Peak,8.37,33.48
EL12780340,12/15/18,10:00:00 PM,12,6,Off peak,Off Peak,8.325,33.3
EL12780340,12/15/18,6:45:00 PM,12,6,Off Peak,Off Peak,8.325,33.3
EL12780340,12/15/18,5:00:00 PM,12,6,Off Peak,Off Peak,8.325,33.3
EL12780340,12/15/18,9:00:00 AM,12,6,Off peak,Off Peak,8.325,33.3
EL12780340,12/15/18,6:30:00 AM,12,6,Off peak,Off Peak,8.325,33.3
EL12780340,12/15/18,3:30:00 AM,12,6,Off peak,Off Peak,8.325,33.3
EL12780340,12/15/18,1:15:00 AM,12,6,Off peak,Off Peak,8.325,33.3
EL12780340,12/15/18,12:00:00 AM,12,6,Off peak,Off Peak,8.325,33.3
EL12780340,12/15/18,11:45:00 PM,12,6,Off peak,Off Peak,8.28,33.12
EL12780340,12/15/18,9:45:00 PM,12,6,Off peak,Off Peak,8.28,33.12
EL12780340,12/15/18,8:45:00 PM,12,6,Off peak,Off Peak,8.28,33.12
EL12780340,12/15/18,6:15:00 PM,12,6,Off Peak,Off Peak,8.28,33.12
EL12780340,12/15/18,1:15:00 PM,12,6,Off Peak,Off Peak,8.28,33.12
EL12780340,12/15/18,4:15:00 AM,12,6,Off peak,Off Peak,8.28,33.12
EL12780340,12/15/18,1:45:00 AM,12,6,Off peak,Off Peak,8.28,33.12
EL12780340,12/15/18,12:30:00 AM,12,6,Off peak,Off Peak,8.28,33.12
EL12780340,12/15/18,12:15:00 AM,12,6,Off peak,Off Peak,8.28,33.12
EL12780340,12/15/18,10:45:00 PM,12,6,Off peak,Off Peak,8.235,32.94
EL12780340,12/15/18,8:30:00 PM,12,6,Off peak,Off Peak,8.235,32.94
EL12780340,12/15/18,8:00:00 PM,12,6,Off peak,Off Peak,8.235,32.94
EL12780340,12/15/18,7:30:00 PM,12,6,Off peak,Off Peak,8.235,32.94
EL12780340,12/15/18,6:30:00 PM,12,6,Off Peak,Off Peak,8.235,32.94
EL12780340,12/15/18,5:45:00 PM,12,6,Off Peak,Off Peak,8.235,32.94
EL12780340,12/15/18,2:00:00 AM,12,6,Off peak,Off Peak,8.235,32.94
EL12780340,12/15/18,1:00:00 AM,12,6,Off peak,Off Peak,8.235,32.94
EL12780340,12/15/18,7:00:00 PM,12,6,Off Peak,Off Peak,8.19,32.76
EL12780340,12/15/18,6:00:00 PM,12,6,Off Peak,Off Peak,8.19,32.76
EL12780340,12/15/18,7:30:00 AM,12,6,Off peak,Off Peak,8.19,32.76
EL12780340,12/15/18,7:15:00 AM,12,6,Off peak,Off Peak,8.19,32.76
EL12780340,12/15/18,3:45:00 PM,12,6,Off Peak,Off Peak,8.145,32.58
EL12780340,12/15/18,4:15:00 PM,12,6,Off Peak,Off Peak,8.1,32.4
EL12780340,12/15/18,2:15:00 PM,12,6,Off Peak,Off Peak,8.055,32.22
EL12780340,12/15/18,1:45:00 PM,12,6,Off Peak,Off Peak,8.055,32.22
EL12780340,12/15/18,12:30:00 PM,12,6,Off peak,Off Peak,8.055,32.22
EL12780340,12/15/18,8:45:00 AM,12,6,Off peak,Off Peak,8.055,32.22
EL12780340,12/15/18,8:00:00 AM,12,6,Off peak,Off Peak,8.055,32.22
EL12780340,12/15/18,3:30:00 PM,12,6,Off Peak,Off Peak,8.01,32.04
EL12780340,12/15/18,2:45:00 PM,12,6,Off Peak,Off Peak,8.01,32.04
EL12780340,12/15/18,1:30:00 PM,12,6,Off Peak,Off Peak,8.01,32.04
EL12780340,12/15/18,4:45:00 PM,12,6,Off Peak,Off Peak,7.965,31.86
EL12780340,12/15/18,4:30:00 PM,12,6,Off Peak,Off Peak,7.965,31.86
EL12780340,12/15/18,8:15:00 AM,12,6,Off peak,Off Peak,7.965,31.86
EL12780340,12/15/18,2:30:00 PM,12,6,Off Peak,Off Peak,7.92,31.68
EL12780340,12/15/18,3:15:00 PM,12,6,Off Peak,Off Peak,7.875,31.5
EL12780340,12/15/18,11:30:00 AM,12,6,Off peak,Off Peak,7.83,31.32
EL12780340,12/15/18,10:30:00 AM,12,6,Off peak,Off Peak,7.83,31.32
EL12780340,12/15/18,12:45:00 PM,12,6,Off peak,Off Peak,7.785,31.14
EL12780340,12/15/18,11:45:00 AM,12,6,Off peak,Off Peak,7.74,30.96
EL12780340,12/16/18,5:30:00 AM,12,7,Off peak,Off Peak,10.035,40.14
EL12780340,12/16/18,10:00:00 AM,12,7,Off peak,Off Peak,9.99,39.96
EL12780340,12/16/18,9:45:00 AM,12,7,Off peak,Off Peak,9.945,39.78
EL12780340,12/16/18,6:30:00 AM,12,7,Off peak,Off Peak,9.81,39.24
EL12780340,12/16/18,11:00:00 AM,12,7,Off peak,Off Peak,9.765,39.06
EL12780340,12/16/18,3:30:00 AM,12,7,Off peak,Off Peak,9.765,39.06
EL12780340,12/16/18,2:30:00 AM,12,7,Off peak,Off Peak,9.675,38.7
EL12780340,12/16/18,4:30:00 AM,12,7,Off peak,Off Peak,9.63,38.52
EL12780340,12/16/18,5:45:00 AM,12,7,Off peak,Off Peak,9.585,38.34
EL12780340,12/16/18,5:15:00 AM,12,7,Off peak,Off Peak,9.585,38.34
EL12780340,12/16/18,1:45:00 AM,12,7,Off peak,Off Peak,9.585,38.34
EL12780340,12/16/18,10:15:00 PM,12,7,Off peak,Off Peak,9.54,38.16
EL12780340,12/16/18,7:15:00 AM,12,7,Off peak,Off Peak,9.54,38.16
EL12780340,12/16/18,7:30:00 AM,12,7,Off peak,Off Peak,9.495,37.98
EL12780340,12/16/18,3:45:00 AM,12,7,Off peak,Off Peak,9.45,37.8
EL12780340,12/16/18,1:30:00 AM,12,7,Off peak,Off Peak,9.45,37.8
EL12780340,12/16/18,2:45:00 AM,12,7,Off peak,Off Peak,9.405,37.62
EL12780340,12/16/18,10:15:00 AM,12,7,Off peak,Off Peak,9.36,37.44
EL12780340,12/16/18,8:45:00 AM,12,7,Off peak,Off Peak,9.36,37.44
EL12780340,12/16/18,11:00:00 PM,12,7,Off peak,Off Peak,9.315,37.26
EL12780340,12/16/18,12:00:00 PM,12,7,Off peak,Off Peak,9.225,36.9
EL12780340,12/16/18,11:45:00 PM,12,7,Off peak,Off Peak,9.18,36.72
EL12780340,12/16/18,11:15:00 AM,12,7,Off peak,Off Peak,9.18,36.72
EL12780340,12/16/18,6:45:00 AM,12,7,Off peak,Off Peak,9.18,36.72
EL12780340,12/16/18,12:45:00 AM,12,7,Off peak,Off Peak,9.18,36.72
EL12780340,12/16/18,8:30:00 AM,12,7,Off peak,Off Peak,9.135,36.54
EL12780340,12/16/18,7:45:00 AM,12,7,Off peak,Off Peak,9.135,36.54
EL12780340,12/16/18,4:15:00 AM,12,7,Off peak,Off Peak,9.135,36.54
